Ticker,Date,Open,Close,High,Low,Volume,PE Ratio
CHD,2015-01-02,39.455,39.545,39.595,39.225,1077592.0,27.48089
CHD,2015-01-05,39.345,39.105,39.59,39.025,1110956.0,27.175122
CHD,2015-01-06,39.25,38.78,39.345,38.72,1400354.0,26.94927
CHD,2015-01-07,39.0,39.215,39.23,38.695,1085264.0,27.251564
CHD,2015-01-08,39.45,39.99,40.11,39.35,1665602.0,27.790132
CHD,2015-01-09,40.0,39.86,40.13,39.68,1985376.0,27.699792
CHD,2015-01-12,39.87,39.745,40.125,39.57005,973610.0,27.619875
CHD,2015-01-13,39.995,39.835,40.34,39.55,1263982.0,27.682418
CHD,2015-01-14,39.535,40.085,40.18,39.48,1205336.0,27.85615
CHD,2015-01-15,40.31,40.41,40.57,40.095,1214704.0,28.082001
CHD,2015-01-16,40.415,41.17,41.195,40.355,1350744.0,28.610146
CHD,2015-01-20,41.245,41.245,41.345,40.835,1380700.0,28.662265
CHD,2015-01-21,40.995,41.145,41.17,40.61,1357820.0,28.592773
CHD,2015-01-22,41.245,41.695,41.7,40.8,1434924.0,28.974983
CHD,2015-01-23,41.58,40.995,41.655,40.95,1165846.0,28.488534
CHD,2015-01-26,41.055,41.375,41.385,40.95,1644166.0,28.752606
CHD,2015-01-27,40.965,41.01,41.175,40.66,875418.0,28.498958
CHD,2015-01-28,41.185,40.805,41.355,40.755,1243670.0,28.356498
CHD,2015-01-29,41.015,41.335,41.36,40.81,1094142.0,28.724809
CHD,2015-01-30,41.035,40.46,41.205,40.455,1518944.0,28.116748
CHD,2015-02-02,40.615,41.04,41.04,40.075,3039720.0,28.519805
CHD,2015-02-03,40.75,41.345,41.38,40.46,2438894.0,27.471761
CHD,2015-02-04,41.6,41.8,41.89,41.42,2060904.0,27.774086
CHD,2015-02-05,41.845,41.615,41.86,41.282,1471724.0,27.651163
CHD,2015-02-06,41.49,40.98,41.5,40.83,1093962.0,27.229236
CHD,2015-02-09,40.97,40.91,40.99,40.675,983878.0,27.182724
CHD,2015-02-10,41.12,41.445,41.49,40.95,801334.0,27.538206
CHD,2015-02-11,41.555,41.625,41.785,41.32,1109938.0,27.657807
CHD,2015-02-12,41.775,41.68,41.855,41.575,1227112.0,27.694352
CHD,2015-02-13,41.68,42.015,42.035,41.605,964388.0,27.916944
CHD,2015-02-17,42.075,42.16,42.39,41.9,1628898.0,28.013289
CHD,2015-02-18,42.1,42.385,42.445,42.005,1217570.0,28.162791
CHD,2015-02-19,42.38,42.11,42.41,41.95,2274740.0,27.980066
CHD,2015-02-20,42.05,42.685,42.785,42.01,1251704.0,28.362126
CHD,2015-02-23,42.685,42.95,43.285,42.555,1335830.0,28.538206
CHD,2015-02-24,42.93,43.07,43.105,42.73375,1497876.0,28.61794
CHD,2015-02-25,43.185,42.765,43.25,42.655,1252850.0,28.415282
CHD,2015-02-26,42.765,42.725,42.8975,42.555,1221462.0,28.388704
