Ticker,Date,Open,Close,High,Low,Volume,PE Ratio
CLX,2015-01-02,103.96,103.87,104.223,102.95,859419.0,26.743048
CLX,2015-01-05,103.81,103.89,104.9,103.2,1310161.0,26.748198
CLX,2015-01-06,104.35,104.33,105.5,103.825,1528120.0,26.861483
CLX,2015-01-07,104.47,106.12,106.54,104.34,1226488.0,27.322348
CLX,2015-01-08,106.24,107.31,107.45,106.17,1647810.0,27.628733
CLX,2015-01-09,107.25,106.62,107.53,106.19,753871.0,27.451081
CLX,2015-01-12,106.94,106.36,107.1,105.865,919612.0,27.38414
CLX,2015-01-13,106.905,106.78,107.886,106.1,817397.0,27.492276
CLX,2015-01-14,105.68,106.95,107.02,105.46,709737.0,27.536045
CLX,2015-01-15,107.79,107.39,108.97,107.08,1173996.0,27.649331
CLX,2015-01-16,107.21,109.08,109.23,107.21,959086.0,28.084449
CLX,2015-01-20,109.5,108.6,109.94,107.73,1440335.0,27.960865
CLX,2015-01-21,108.52,108.82,109.6,107.91,1376332.0,28.017508
CLX,2015-01-22,109.13,110.11,110.16,108.51,1194985.0,28.34964
CLX,2015-01-23,109.87,108.4,109.96,107.92,1646139.0,27.909372
CLX,2015-01-26,107.78,108.15,108.29,107.345,1273618.0,27.845005
CLX,2015-01-27,107.4,108.0,108.28,106.59,882123.0,27.806385
CLX,2015-01-28,108.56,107.1,108.81,106.92,1143844.0,27.574665
CLX,2015-01-29,107.69,108.65,108.84,107.23,1308912.0,27.973738
CLX,2015-01-30,108.52,106.71,108.63,106.6,1672464.0,27.474253
CLX,2015-02-02,106.63,107.83,107.88,106.0,890775.0,27.762616
CLX,2015-02-03,108.11,107.69,108.43,106.91,1921466.0,27.726571
CLX,2015-02-04,111.67,109.61,112.44,108.0,2328829.0,27.714286
CLX,2015-02-05,109.43,108.05,110.11,107.57,1826157.0,27.319848
CLX,2015-02-06,107.54,106.93,108.2,106.294,1250369.0,27.036662
CLX,2015-02-09,106.92,106.91,107.19,106.37,1100409.0,27.031606
CLX,2015-02-10,107.0,108.1,108.36,106.72,959790.0,27.332491
CLX,2015-02-11,108.1,107.94,108.49,107.31,557000.0,27.292035
CLX,2015-02-12,107.76,108.26,108.3497,107.59,736678.0,27.372946
CLX,2015-02-13,108.06,109.0,109.08,107.82,709836.0,27.560051
CLX,2015-02-17,109.0,108.86,109.37,108.27,665327.0,27.524652
CLX,2015-02-18,108.66,109.77,109.94,108.5168,720939.0,27.754741
