Ticker,Date,Open,Close,High,Low,Volume,PE Ratio
ANSS,2015-01-02,82.09,81.64,82.63,81.02,282766.0,29.568997
ANSS,2015-01-05,81.29,80.855,82.07,80.78,321534.0,29.284679
ANSS,2015-01-06,81.0,79.26,81.14,78.7575,348251.0,28.70699
ANSS,2015-01-07,79.92,79.71,80.9,78.96,233653.0,28.869975
ANSS,2015-01-08,80.11,81.655,82.16,80.11,430259.0,29.57443
ANSS,2015-01-09,81.43,80.76,81.76,80.51,211769.0,29.250272
ANSS,2015-01-12,80.61,79.92,81.6999,79.79,233276.0,28.946034
ANSS,2015-01-13,80.81,80.63,82.95,79.85,417734.0,29.203187
ANSS,2015-01-14,79.73,80.72,81.0599,79.675,329736.0,29.235784
ANSS,2015-01-15,81.15,80.83,81.6799,80.35,420101.0,29.275625
ANSS,2015-01-16,80.88,82.69,82.81,80.82,651650.0,29.949294
ANSS,2015-01-20,82.71,82.5,83.33,81.96,321687.0,29.880478
ANSS,2015-01-21,82.51,82.95,83.39,81.9852,263349.0,30.043463
ANSS,2015-01-22,83.48,84.64,84.93,82.72,347403.0,30.65556
ANSS,2015-01-23,84.58,84.71,86.13,84.58,470911.0,30.680913
ANSS,2015-01-26,84.6,85.11,85.47,83.45,338838.0,30.825788
ANSS,2015-01-27,84.21,83.3,84.29,82.75,293448.0,30.170228
ANSS,2015-01-28,84.05,81.595,84.5,81.46,329718.0,29.552698
ANSS,2015-01-29,81.86,82.17,82.47,81.03,410644.0,29.760956
ANSS,2015-01-30,81.3,80.67,82.04,80.49,404631.0,29.217675
ANSS,2015-02-02,80.82,81.26,81.4,79.11,357505.0,29.431365
ANSS,2015-02-03,81.71,83.28,83.29,81.5,306081.0,30.162984
ANSS,2015-02-04,82.75,82.525,83.45,81.76,320964.0,29.889533
ANSS,2015-02-05,82.77,83.74,83.77,82.32,456710.0,30.329591
ANSS,2015-02-06,83.73,84.03,84.5,83.43,259754.0,30.434625
ANSS,2015-02-09,83.92,83.79,84.38,83.246,275591.0,30.3477
ANSS,2015-02-10,84.53,85.64,85.65,83.42,301585.0,31.017747
ANSS,2015-02-11,85.27,85.24,85.98,84.89,174546.0,30.872872
ANSS,2015-02-12,85.34,85.9,86.3,85.25,263271.0,31.111916
ANSS,2015-02-13,86.0,86.26,86.348,85.515,376568.0,31.242304
ANSS,2015-02-17,85.84,86.54,86.73,85.41,293809.0,31.343716
ANSS,2015-02-18,86.15,85.91,86.64,85.67,274699.0,31.115538
ANSS,2015-02-19,85.73,86.63,86.79,85.49,170551.0,31.376313
ANSS,2015-02-20,86.59,87.25,87.28,85.71,240584.0,31.600869
ANSS,2015-02-23,87.1,86.195,87.1,85.98,342454.0,31.218761
ANSS,2015-02-24,85.94,85.62,86.47,85.54,325594.0,31.010503
ANSS,2015-02-25,85.82,86.32,86.48,85.32,446973.0,31.264035
ANSS,2015-02-26,87.0,85.59,88.24,84.44,441456.0,31.7
ANSS,2015-02-27,85.35,85.97,86.57,85.03,485328.0,31.840741
ANSS,2015-03-02,85.9,86.44,86.51,85.74,486816.0,32.014815
ANSS,2015-03-03,86.04,86.225,86.805,85.86,309903.0,31.935185
