Ticker,Date,Open,Close,High,Low,Volume,PE Ratio
AMT,2015-01-02,99.16,99.67,99.91,98.9,1462901.0,54.464481
AMT,2015-01-05,99.68,98.23,99.68,97.95,2124697.0,53.677596
AMT,2015-01-06,98.3,97.97,98.92,97.93,2329516.0,53.535519
AMT,2015-01-07,98.56,99.0,99.34,98.05,1855173.0,54.098361
AMT,2015-01-08,99.57,99.92,100.2,99.33,2214849.0,54.601093
AMT,2015-01-09,100.04,99.41,100.26,98.98,1323725.0,54.322404
AMT,2015-01-12,99.65,98.98,99.834,98.95,1488997.0,54.087432
AMT,2015-01-13,99.55,97.88,99.72,97.26,2070179.0,53.486339
AMT,2015-01-14,97.38,97.26,97.94,97.01,2365452.0,53.147541
AMT,2015-01-15,97.64,96.28,98.37,96.2,3060476.0,52.612022
AMT,2015-01-16,96.25,97.42,97.55,95.87,2435074.0,53.234973
AMT,2015-01-20,98.0,97.13,98.0,96.14,2011374.0,53.076503
AMT,2015-01-21,96.81,96.75,97.61,96.55,1907728.0,52.868852
AMT,2015-01-22,97.27,98.83,98.9265,97.0,4187128.0,54.005464
AMT,2015-01-23,99.14,99.6,100.36,98.84,2589843.0,54.42623
AMT,2015-01-26,100.22,101.76,101.88,99.43,3049478.0,55.606557
AMT,2015-01-27,100.83,100.39,101.36,100.06,2019445.0,54.857923
AMT,2015-01-28,100.7,98.88,101.4799,98.82,2129839.0,54.032787
AMT,2015-01-29,98.73,98.42,99.09,97.64,1957783.0,53.781421
AMT,2015-01-30,97.65,96.95,98.41,96.86,1990742.0,52.978142
AMT,2015-02-02,96.95,97.85,98.06,95.67,1918273.0,53.469945
AMT,2015-02-03,97.74,99.09,99.16,97.62,1669301.0,54.147541
AMT,2015-02-04,98.88,97.85,99.32,97.66,1697202.0,53.469945
AMT,2015-02-05,98.29,99.59,100.26,98.17,1901320.0,54.420765
AMT,2015-02-06,98.87,95.73,98.94,95.29,5384260.0,52.311475
AMT,2015-02-09,95.65,96.7,97.63,95.59,2811457.0,52.84153
AMT,2015-02-10,97.17,96.37,97.45,95.13,2965564.0,52.661202
AMT,2015-02-11,96.59,95.96,96.69,94.77,2445259.0,52.437158
AMT,2015-02-12,96.28,95.97,96.75,95.73,2101139.0,52.442623
AMT,2015-02-13,95.95,96.4,96.83,95.5,1748921.0,52.677596
AMT,2015-02-17,96.46,96.22,97.25,96.08,3051317.0,52.579235
AMT,2015-02-18,96.12,96.2,96.72,95.475,2429981.0,52.568306
AMT,2015-02-19,96.19,95.26,96.19,95.19,1731695.0,52.054645
AMT,2015-02-20,95.3,96.53,96.6,95.24,3039018.0,52.748634
AMT,2015-02-23,96.53,97.33,97.54,96.278,2621954.0,48.665
AMT,2015-02-24,95.42,94.65,96.65,94.05,6782314.0,47.325
AMT,2015-02-25,94.39,97.85,98.85,94.38,6038251.0,48.925
